Gene,Transcript,UTR5_Length,UTR3_Length,CDS_Length,UTR5_GC_Content,UTR3_GC_Content,CDS_GC_Content,uATG_count,Transcript_FE,Translate_FE,CAI
SPRED1,ENST00000299084,860,5585,1335,0.740697674418605,0.32461951656222,0.432958801498127,2,-11.2,-0.8,0.649926872784375
JAM3,ENST00000299106,159,2820,933,0.72327044025157206,0.465957446808511,0.510182207931404,3,-1.1,-6.3,0.714556371303041
VPS35,ENST00000299138,59,4340,2391,0.76271186440678,0.413364055299539,0.416980342952739,0,-11,-2.1,0.649896141236746
AMN,ENST00000299155,33,512,1362,0.696969696969697,0.671875,0.718795888399413,0,-7,-7.8,0.709441907431695
IKBIP,ENST00000299157,374,1681,1134,0.679144385026738,0.350386674598453,0.41358024691358,2,-16.2,-5,0.626400328811543
FOXN4,ENST00000299162,105,1691,1554,0.771428571428571,0.525133057362507,0.629343629343629,0,-9.4,-0.4,0.75842463053461
HIF1AN,ENST00000299163,100,11861,1050,0.56,0.464800607031448,0.500952380952381,1,-0.8,-6.5,0.719553494418101
ADAMTS15,ENST00000299164,0,2820,2853,NA,0.556028368794326,0.639327024185068,0,-6.5,-6.5,0.780535969101245
NDUFB8,ENST00000299166,13,97,561,0.461538461538462,0.422680412371134,0.570409982174688,0,-5.9,-9.5,0.770343336440515
PPP1R14D,ENST00000299174,68,251,438,0.558823529411765,0.52191235059761,0.5662100456621,0,-4.9,-1.8,0.754127377796558
AVPR1A,ENST00000299178,106,4600,1257,0.69811320754717,0.342826086956522,0.588703261734288,1,-7.3,-6.2,0.740332987793967
C16orf78,ENST00000299191,117,153,798,0.555555555555556,0.509803921568627,0.511278195488722,0,-4,-2.7,0.728448139231617
HEATR3,ENST00000299192,191,1326,2043,0.722513089005236,0.413273001508296,0.470386686245717,1,-2.5,-6.6,0.645445477773152
LRTM2,ENST00000299194,544,2031,1113,0.634191176470588,0.594780896110291,0.636118598382749,3,0,-11.2,0.793735055939431
LARP6,ENST00000299213,71,2922,1476,0.802816901408451,0.446611909650924,0.582655826558266,0,-10.3,-9.6,0.747469172385069
ZNF319,ENST00000299237,623,1849,1749,0.547351524879615,0.563547863710114,0.646655231560892,6,-3.9,-5.6,0.766943557801444
HPS6,ENST00000299238,85,236,2328,0.788235294117647,0.457627118644068,0.655498281786942,0,-7.3,-8.1,0.703677177906931
PLEKHA5,ENST00000299275,6,881,3351,0.5,0.306469920544835,0.4362876753208,0,-5.3,-5.3,0.642818989731052
TBATA,ENST00000299290,390,137,1056,0.484615384615385,0.525547445255474,0.557765151515151,2,-4.7,-1.9,0.721350722430317
CHODL,ENST00000299295,391,1335,822,0.703324808184143,0.347565543071161,0.478102189781022,1,-7.8,-13.1,0.680592188334478
PCBD1,ENST00000299299,251,440,315,0.705179282868526,0.493181818181818,0.536507936507936,2,-8.2,-8.1,0.776534431978529
CCT2,ENST00000299300,188,245,1608,0.648936170212766,0.33469387755102,0.43283582089552203,1,-6.5,-1.7,0.615183632135187
TMEM132B,ENST00000299308,8,7661,3237,0.5,0.406343819344733,0.52764905776954,0,-4,-4,0.721224286691405
GNPTAB,ENST00000299314,263,1667,3771,0.828897338403042,0.383923215356929,0.424821002386635,2,-15.5,-7,0.661071265307016
C16orf71,ENST00000299320,478,681,1563,0.669456066945607,0.596182085168869,0.614843250159949,5,-7.2,-4.9,0.729352000657122
SCN3B,ENST00000299333,407,4610,648,0.707616707616708,0.441214750542299,0.550925925925926,0,-7.6,-2.9,0.773995207340044
COX11,ENST00000299335,139,1527,831,0.633093525179856,0.31434184675835,0.500601684717208,0,-4.9,-5.6,0.675370236404209
FAM227B,ENST00000299338,304,177,1527,0.582236842105263,0.265536723163842,0.365422396856582,0,-7.7,-3.5,0.594738093833364
CLDN10,ENST00000299339,29,233,687,0.827586206896552,0.321888412017167,0.475982532751092,0,-11.2,-11.4,0.671055539608331
CYYR1,ENST00000299340,344,2292,465,0.712209302325581,0.346422338568935,0.535483870967742,3,-5.2,-9.1,0.694783440761457
BORCS7-ASMT,ENST00000299353,15,2334,321,0.466666666666667,0.437874892887746,0.498442367601246,0,-7.6,-4.2,0.599856357552397
C2,ENST00000299367,276,315,2259,0.536231884057971,0.53968253968254,0.552014165559982,2,-4.8,-8.4,0.756393155177556
TRIM44,ENST00000299413,307,11622,1035,0.778501628664495,0.4082774049217,0.543961352657005,0,-6.3,-9.9,0.704565712815253
CCDC182,ENST00000299415,40,330,462,0.475,0.403030303030303,0.590909090909091,0,-1.7,-1.9,0.74989869184273406
ILK,ENST00000299421,184,259,1359,0.706521739130435,0.586872586872587,0.532744665194996,0,-9.7,-0.4,0.748072317794688
TAF10,ENST00000299424,478,80,657,0.640167364016736,0.45,0.665144596651446,5,-5.9,-9.4,0.629964013621382
TPP1,ENST00000299427,61,1783,1692,0.540983606557377,0.434660684240045,0.5774231678487,2,-3.9,-10.8,0.727283941793477
MSS51,ENST00000299432,66,972,1383,0.5,0.429012345679012,0.51409978308026,0,-2.8,-7.2,0.680052183904396
RAG1,ENST00000299440,112,3320,3132,0.482142857142857,0.346084337349398,0.48690932311622,0,-10,-4.4,0.730368991263235
DCHS1,ENST00000299441,412,456,9897,0.776699029126214,0.600877192982456,0.614125492573507,1,-1.8,-5.8,0.720192332259267
POTED,ENST00000299443,52,19,1755,0.576923076923077,0.526315789473684,0.434188034188034,0,-12.9,-3.3,0.650934512325194
OR10A5,ENST00000299454,31,69,954,0.516129032258065,0.391304347826087,0.477987421383648,1,-5.7,-2.8,0.708920574451906
OR2D2,ENST00000299459,99,84,927,0.373737373737374,0.464285714285714,0.461704422869471,2,-3.6,0,0.654600815133177
NLRP14,ENST00000299481,346,0,3282,0.615606936416185,NA,0.425350396099939,2,-5.6,-3.2,0.655660242119193
PPFIBP2,ENST00000299492,388,538,2631,0.724226804123711,0.505576208178439,0.519194222729,1,-6.8,-5.3,0.691999831087815
CYB5R2,ENST00000299498,149,274,831,0.630872483221476,0.481751824817518,0.515042117930205,0,-7.1,-6,0.717173673425672
SERPINB2,ENST00000299502,80,585,1248,0.45,0.283760683760684,0.459935897435897,0,-2.7,-1.2,0.678884384544506
KIAA0355,ENST00000299505,873,2631,3213,0.402061855670103,0.442037248194603,0.555244319950202,6,-9.4,-4.2,0.712765619129898
TUB,ENST00000299506,149,349,1521,0.859060402684564,0.584527220630373,0.578566732412886,1,-15.8,0,0.74981341518165
IDH3A,ENST00000299518,83,2944,1101,0.759036144578313,0.415421195652174,0.471389645776567,0,-7.7,-8.8,0.668758873180523
CRABP1,ENST00000299529,105,253,414,0.752380952380952,0.521739130434783,0.567632850241546,0,-16.8,-3.5,0.774120788737628
RNF169,ENST00000299563,13,5683,2127,0.461538461538462,0.403660038711948,0.552891396332863,0,-2.2,-2.8,0.647198327740494
CHRNA5,ENST00000299565,200,2016,1407,0.72,0.388392857142857,0.420753375977257,1,-2.1,-9,0.590617294929799
ATMIN,ENST00000299575,24,2388,2472,0.916666666666667,0.384422110552764,0.492313915857605,0,-14.2,-9.7,0.631851745162266
C16orf46,ENST00000299578,236,181,1188,0.533898305084746,0.469613259668508,0.516835016835017,1,-8.9,-1.6,0.711323366532739
LEO1,ENST00000299601,61,131,2001,0.655737704918033,0.183206106870229,0.434782608695652,0,-6.1,-1.2,0.675183276419758
TMX3,ENST00000299608,317,3245,1365,0.652996845425868,0.31864406779661,0.398534798534799,3,-0.5,-9,0.644318037910213
MFAP4,ENST00000299610,85,1020,768,0.682352941176471,0.543137254901961,0.5859375,0,-8.9,-3.7,0.792442912698355
ALG8,ENST00000299626,72,22,1581,0.638888888888889,0.318181818181818,0.423782416192283,2,-10.7,-9.7,0.616692716944196
RP11-382A20.3,ENST00000299633,604,11517,612,0.771523178807947,0.38907701658418,0.464052287581699,2,-0.2,-13.9,0.678339299389622
POLR2M,ENST00000299638,214,2878,1107,0.663551401869159,0.321751216122307,0.462511291779584,1,-3.9,-8.6,0.643494531099697
NDST2,ENST00000299641,343,540,2652,0.571428571428571,0.538888888888889,0.550904977375566,4,-5.4,-5.8,0.74363705726675
CLEC3A,ENST00000299642,85,1265,621,0.529411764705882,0.339920948616601,0.497584541062802,1,-3.7,-7.9,0.734708813588009
CLEC4E,ENST00000299663,166,1333,660,0.367469879518072,0.405851462865716,0.43030303030303,0,-0.6,-1.5,0.687654086876372
CLEC4D,ENST00000299665,193,1095,648,0.341968911917098,0.338812785388128,0.444444444444444,1,-1.3,-3.5,0.675391496946444
ZNF407,ENST00000299687,0,1201,6747,NA,0.470441298917569,0.479175930042982,0,0,0,0.665691945735583
TK2,ENST00000299697,351,3965,798,0.558404558404558,0.501639344262295,0.532581453634085,4,-1.1,-12.1,0.684937859003522
A2ML1,ENST00000299698,180,729,4365,0.516666666666667,0.452674897119342,0.497136311569301,0,-10,-8.8,0.696402286508075
TMED3,ENST00000299705,188,633,654,0.734042553191489,0.549763033175355,0.573394495412844,0,-6.9,-5.1,0.782376561138897
SLC38A8,ENST00000299709,0,0,1308,NA,NA,0.609327217125382,0,-7,-7,0.762807153625949
CPLX4,ENST00000299721,187,1296,483,0.374331550802139,0.432098765432099,0.420289855072464,3,-0.6,-2.4,0.665138837143461
GALR1,ENST00000299727,0,8994,1050,NA,0.393150989548588,0.584761904761905,0,-8.8,-8.8,0.770251278203037
IQCD,ENST00000299732,191,134,1044,0.570680628272251,0.455223880597015,0.524904214559387,1,-7.5,-1.7,0.713105239790152
CENPV,ENST00000299736,63,283,819,0.888888888888889,0.469964664310954,0.626373626373626,0,-17.7,-7.3,0.68045110128695
CDH16,ENST00000299752,194,270,2490,0.654639175257732,0.588888888888889,0.602008032128514,0,-11.8,-5,0.761472494025235
RRAD,ENST00000299759,251,391,927,0.681274900398406,0.621483375959079,0.663430420711974,0,-10.9,-6.5,0.709260971032232
MC4R,ENST00000299766,426,241,999,0.429577464788732,0.365145228215768,0.457457457457457,10,-1.5,-4.2,0.707445209094142
HSP90B1,ENST00000299767,182,264,2412,0.692307692307692,0.340909090909091,0.412935323383085,1,-6,-10.6,0.673235599194134
SLC9A5,ENST00000299798,65,980,2691,0.876923076923077,0.571428571428571,0.586027499070977,0,-15.2,-14.2,0.772542518436085
PPP1R16B,ENST00000299824,189,4358,1704,0.777777777777778,0.51652134006425,0.592136150234742,1,-12.7,-10.4,0.763410891615507
POLR3E,ENST00000299853,167,1403,2127,0.712574850299401,0.374910905203136,0.587682181476258,1,-3.9,-6.8,0.759653709548157
MMP3,ENST00000299855,257,325,1434,0.443579766536965,0.403076923076923,0.458856345885635,4,-2,-4.2,0.703505990373971
TVP23A,ENST00000299866,292,2426,642,0.753424657534247,0.489694971145919,0.523364485981308,0,-0.4,-6.5,0.76612022097574
TMPRSS5,ENST00000299882,149,709,1374,0.550335570469799,0.566995768688293,0.612081513828239,2,-5.8,-1.3,0.72429601440837
COG1,ENST00000299886,80,56,2943,0.675,0.339285714285714,0.541963982330955,1,-13.9,-4.6,0.712009670045899
CASC4,ENST00000299957,299,2352,1311,0.712374581939799,0.333333333333333,0.470633104500381,0,-4.1,-14.1,0.661809439099311
NNMT,ENST00000299964,732,83,795,0.476775956284153,0.433734939759036,0.535849056603774,13,-9.9,-1.5,0.750556346487321
SLFN5,ENST00000299977,148,7767,2676,0.608108108108108,0.366679541650573,0.451046337817638,0,-10.8,-4.7,0.665984797144125
C16orf45,ENST00000300006,359,1430,615,0.610027855153203,0.505594405594406,0.526829268292683,3,-3.2,-1.8,0.73070159677787
PPIB,ENST00000300026,219,211,651,0.785388127853881,0.497630331753554,0.540706605222734,0,-7.2,-2.4,0.76428074710944
FANCI,ENST00000300027,104,802,3807,0.567307692307692,0.420199501246883,0.432098765432099,1,-9.4,0,0.641244056091667
FAM96A,ENST00000300030,250,372,483,0.568,0.293010752688172,0.469979296066253,2,-3,-7.1,0.63747236071958
KIAA0101,ENST00000300035,139,1719,336,0.539568345323741,0.397905759162304,0.458333333333333,0,-7,-3.2,0.655946419459365
MYH11,ENST00000300036,110,0,5919,0.618181818181818,NA,0.564115560060821,0,-6.1,-7.2,0.781033176081023
LDHD,ENST00000300051,47,496,1524,0.680851063829787,0.584677419354839,0.64501312335958,0,-2.9,-8.3,0.776331662830482
PLIN1,ENST00000300055,166,1218,1569,0.548192771084337,0.43431855500821,0.655831739961759,2,-9,-2.7,0.760974013725587
PEX11A,ENST00000300056,150,1846,744,0.686666666666667,0.408450704225352,0.489247311827957,0,-15.7,-2.5,0.703377686555209
MESP1,ENST00000300057,79,1483,807,0.772151898734177,0.509777478084963,0.747211895910781,0,-4.9,-5.7,0.697939342492464
ANPEP,ENST00000300060,314,460,2904,0.691082802547771,0.580434782608696,0.573002754820937,0,-10.4,-3.4,0.810013193703891
SCNN1G,ENST00000300061,143,1414,1950,0.671328671328671,0.492220650636492,0.535384615384615,1,-7.5,-4.5,0.768537635414668
RBPMS2,ENST00000300069,268,1110,630,0.779850746268657,0.516216216216216,0.601587301587302,1,-7.4,-3.2,0.762333577918809
GLYATL1,ENST00000300079,50,1016,1002,0.48,0.408464566929134,0.458083832335329,0,-6.2,-1,0.685568976251331
TERF2IP,ENST00000300086,97,821,1200,0.639175257731959,0.373934226552984,0.576666666666667,0,-9.6,-6.4,0.698221348676948
DCTN5,ENST00000300087,151,10311,549,0.655629139072848,0.452817379497624,0.473588342440801,1,-6.8,-12.6,0.673585908645869
C18orf54,ENST00000300091,332,3786,1119,0.418674698795181,0.317485472794506,0.386058981233244,3,-5.2,-1.6,0.626463221285601
PLK1,ENST00000300093,111,304,1812,0.657657657657658,0.539473684210526,0.573399558498896,0,-4.3,-5,0.750118379686622
ZBTB39,ENST00000300101,86,3945,2139,0.593023255813954,0.462357414448669,0.547452080411407,1,-6.7,-3.1,0.742688564888028
CACNG2,ENST00000300105,982,430,972,0.526476578411405,0.351162790697674,0.55761316872428,7,-8.1,0,0.763927266754698
CLPX,ENST00000300107,189,2604,1902,0.682539682539683,0.3821044546851,0.429547844374343,0,-6.1,-5.9,0.607863990537466
CHP2,ENST00000300113,423,1368,591,0.721040189125296,0.448830409356725,0.563451776649746,0,-3,-10.4,0.728404279392497
MYO1A,ENST00000300119,251,238,3132,0.537848605577689,0.53781512605042,0.521392081736909,2,-10,-5.2,0.74029094922664
OR4D6,ENST00000300127,23,86,945,0.565217391304348,0.453488372093023,0.499470899470899,0,-2.8,-1,0.76406134872067
NEMP1,ENST00000300128,24,4231,1335,0.625,0.394705743323091,0.451685393258427,0,-5.4,-0.8,0.663009497128264
NAB2,ENST00000300131,378,755,1578,0.772486772486772,0.541721854304636,0.631178707224335,0,-1.4,-5.5,0.725737090021465
XRCC6BP1,ENST00000300145,125,379,741,0.712,0.284960422163588,0.465587044534413,0,-18.8,-6,0.675079144622396
PATL1,ENST00000300146,85,1674,2313,0.752941176470588,0.403225806451613,0.492434068309555,0,-10.4,-0.9,0.672082762492167
MRPL16,ENST00000300151,214,212,756,0.658878504672897,0.325471698113208,0.514550264550265,0,-1.7,-7.2,0.682215033617295
SCG5,ENST00000300175,110,489,639,0.645454545454546,0.374233128834356,0.503912363067293,1,-5.5,-3.8,0.713365042059128
AGFG2,ENST00000300176,122,3228,1446,0.713114754098361,0.565985130111524,0.623789764868603,1,-4.4,-6.3,0.721685105286043
NYAP1,ENST00000300179,159,896,2526,0.779874213836478,0.556919642857143,0.686856690419636,1,0,-1.7,0.734900692462409
TSC22D4,ENST00000300181,755,440,1188,0.679470198675497,0.597727272727273,0.668350168350168,6,0,-3.1,0.744581744452281
MS4A6E,ENST00000300182,65,202,444,0.369230769230769,0.297029702970297,0.47972972972973,0,-7.8,0,0.681743659516789
MS4A7,ENST00000300184,196,950,723,0.535714285714286,0.421052631578947,0.459197786998617,0,-1.3,-2,0.63233465740445
MS4A14,ENST00000300187,277,680,2040,0.425992779783394,0.397058823529412,0.428921568627451,7,0,-2.5,0.595184537633319
MS4A5,ENST00000300190,86,33,603,0.430232558139535,0.303030303030303,0.379767827529022,1,-0.3,-1.5,0.605322733703114
METTL21B,ENST00000300209,125,1757,681,0.76,0.439954467842914,0.593245227606461,0,-6.5,-16.5,0.733911058411794
CCNDBP1,ENST00000300213,242,2335,1083,0.71900826446281,0.381156316916488,0.493998153277932,1,-7.9,-4.1,0.701392056196467
MS4A8,ENST00000300226,203,397,753,0.463054187192118,0.448362720403023,0.51128818061089,2,-0.6,-2.4,0.694023745185425
CCDC178,ENST00000300227,211,386,2490,0.535545023696682,0.411917098445596,0.360642570281125,1,-5.7,-1,0.609966142173992
MAP1A,ENST00000300231,450,1396,8412,0.544444444444444,0.518624641833811,0.557774607703281,2,-6.9,-8.3,0.723968197718512
MAPRE2,ENST00000300249,180,3101,984,0.716666666666667,0.425024185746533,0.465447154471545,0,-8,-5.5,0.665081698004959
EVA1C,ENST00000300255,473,199,1326,0.767441860465116,0.442211055276382,0.529411764705882,1,-14.3,-6.6,0.689330247710837
CKMT1B,ENST00000300283,392,133,1254,0.579081632653061,0.541353383458647,0.539074960127592,0,0,-2.8,0.733028773650365
PDIA3,ENST00000300289,148,2061,1518,0.763513513513513,0.404172731683649,0.453227931488801,0,-11.9,-3.4,0.693410220307153
NUDT21,ENST00000300291,173,3579,684,0.658959537572254,0.342553785973736,0.463450292397661,1,-7.5,-4,0.68081557880782
TPX2,ENST00000300403,528,725,2244,0.553030303030303,0.444137931034483,0.450534759358289,1,-0.2,-3.7,0.69679428879251
B4GALNT2,ENST00000300404,59,146,1701,0.661016949152542,0.493150684931507,0.552028218694885,0,-5,-11.6,0.723518566225567
GNGT2,ENST00000300406,311,368,210,0.520900321543408,0.557065217391304,0.485714285714286,4,-2.3,-7.7,0.753300132414585
PHB,ENST00000300408,73,940,819,0.520547945205479,0.531914893617021,0.554334554334554,2,-2.3,-2.6,0.737855335506035
ACSF2,ENST00000300441,104,283,1848,0.721153846153846,0.547703180212014,0.56547619047619,0,-9.4,-3.9,0.767436914144963
COQ4,ENST00000300452,323,427,798,0.603715170278638,0.569086651053864,0.641604010025063,3,-2.9,-6.2,0.724098478891776
SLC27A4,ENST00000300456,117,979,1932,0.752136752136752,0.601634320735444,0.604037267080745,1,-7.5,-7.5,0.812737895756403
TBC1D21,ENST00000300504,83,113,1011,0.530120481927711,0.52212389380531,0.533135509396637,0,-2.6,-6.4,0.793495569306843
COL6A2,ENST00000300527,104,297,3060,0.740384615384615,0.727272727272727,0.655228758169935,0,-7.5,-5.6,0.791559292413008
PRR15L,ENST00000300557,251,956,312,0.593625498007968,0.50418410041841,0.522435897435897,0,-5.7,-3.7,0.77026672221916
CRK,ENST00000300574,141,2824,915,0.808510638297872,0.40014164305949,0.570491803278689,0,-14.2,-8.3,0.673592001441667
C16orf92,ENST00000300575,21,475,399,0.619047619047619,0.591578947368421,0.56390977443609,1,-7.2,-6.3,0.677875156250068
GOLGA6C,ENST00000300576,0,0,2082,NA,NA,0.55139289145052806,0,-1.3,-1.3,0.700817277633981
NOD2,ENST00000300589,105,1258,3123,0.6,0.457869634340223,0.588536663464617,3,-4.7,-1.5,0.737866066296263
HDHD2,ENST00000300605,153,1279,780,0.699346405228758,0.36278342455043,0.453846153846154,1,-7.4,-8.6,0.606640115244852
ZNF91,ENST00000300619,206,1707,3576,0.611650485436893,0.329818394844757,0.375559284116331,1,-4.2,-8,0.637320451981777
GCN1,ENST00000300648,13,646,8016,0.846153846153846,0.456656346749226,0.571606786427146,0,-9.4,-8.1,0.738430604668249
RNF214,ENST00000300650,108,535,2112,0.805555555555556,0.409345794392523,0.5,0,-6.5,-6.1,0.682472395627619
MED1,ENST00000300651,224,874,4746,0.584821428571429,0.383295194508009,0.469658659924147,1,-1.9,-6.2,0.67043020049801
PGAP3,ENST00000300658,93,1681,963,0.548387096774194,0.593099345627603,0.606438213914849,0,-1.6,-7.5,0.788032368759382
ATP5L,ENST00000300688,512,753,312,0.5234375,0.328021248339973,0.496794871794872,5,0,-1.7,0.714549112141179
CD3D,ENST00000300692,137,208,516,0.554744525547445,0.519230769230769,0.507751937984496,1,-4.7,-5.1,0.683811781115548
ENTHD2,ENST00000300714,58,651,1578,0.724137931034483,0.552995391705069,0.659062103929024,0,-5.7,-5.7,0.740517245189434
STIM1,ENST00000300737,569,1411,2058,0.690685413005272,0.517363571934798,0.555879494655005,1,-9.6,-6.9,0.773750163101668
RRM1,ENST00000300738,204,493,2379,0.602941176470588,0.350912778904665,0.431273644388398,0,-4.7,-4.6,0.691347000775617
TRIM68,ENST00000300747,290,1604,1458,0.631034482758621,0.484413965087282,0.534979423868313,1,-10.1,-4.8,0.745944702769723
OR51B5,ENST00000300773,0,0,939,NA,NA,0.461128860489883,0,-5.4,-5.4,0.699720740514284
OR51Q1,ENST00000300778,90,52,954,0.355555555555556,0.403846153846154,0.50104821802935,2,0,-5.6,0.745147827691334
FN3K,ENST00000300784,62,442,930,0.774193548387097,0.744343891402715,0.609677419354839,0,-12.5,-4.7,0.75465591518317
ZNF428,ENST00000300811,447,398,567,0.684563758389262,0.484924623115578,0.647266313932981,0,-5.3,-5,0.786215697240814
PRR14,ENST00000300835,311,129,1758,0.67524115755627,0.37984496124031,0.626279863481229,1,-5.1,-9.5,0.731742755638608
ZNF646,ENST00000300850,289,1104,5499,0.622837370242215,0.557971014492754,0.617021276595745,1,-1.8,-3.6,0.758804606939782
ERCC1,ENST00000300853,592,2342,894,0.584459459459459,0.54227156276686606,0.595078299776286,5,-5.6,-9.2,0.745398385068614
ZNF267,ENST00000300870,209,876,2232,0.617224880382775,0.285388127853881,0.37231182795698903,0,-5.4,-0.9,0.644186522482833
GNG8,ENST00000300873,3,0,213,0.666666666666667,NA,0.596244131455399,0,-6.7,-6.7,0.736298155966931
