gene,Length,RNA.NSC.mean.tpm,RNA.siP.mean.tpm,log2FoldChange.rna,pvalue
ACTRT1,1437,0.070322183950374,0,-0.009786137914727575,0.8058216217314021
CCDC152,3431,7.6738030598047375,11.694009938894519,0.36241397381463725,3.8243411506024666e-7
TAF2,5048,3.4929826130433965,4.07453067793937,0.1860708019311829,0.36754983521826284
HAUS1,1125,16.6644183220124,12.793670415890361,-0.25165540171973433,0.2205960691950214
MFAP3,2891,7.355243723741996,6.864134848801437,-0.06100985980575218,0.05012690978415715
PTS,935,65.46340923894813,58.26691031364197,-0.11894821608132862,0.8659961560270779
AP5B1,4811,15.6592060433701,14.7471927050006,-0.06139265982495802,0.38363052545279513
RHOBTB1,4339,21.5942313150111,15.434672120434945,-0.34727705643486845,0.4163467698870847
SOCS1,1225,0.7029181881158304,0.8885624939932617,0.08172471553745217,0.1557823483194827
PTRH2,901,45.2450889380057,31.88426553871693,-0.396292219892157,0.8616858318694616
ARRDC2,2503,32.1205358418212,27.248832334138232,-0.18381697365375954,0.6749516640640185
ZNF253,3519,0.3895122817641619,0.18904207741548254,-0.16194762579716493,0.08522011162439176
C2CD3,6283,4.880071656637753,5.070742737209973,0.04380483373803077,0.017359721464267508
NTMT1,852,119.920954090083,119.78723831703799,0.011401375319936137,7.073424894030192e-5
LAS1L,2439,79.4839626094308,80.0110013780966,0.023824469866846606,0.04164627610848921
CHD1L,2967,48.828041595035366,44.617847214387375,-0.09450132123381094,0.03690901708236372
ENAH,13168,6.5726298172358035,9.653241248796,0.4671042642523096,0.08226016310825658
GALNS,2363,32.06619089412387,30.074913534327866,-0.06113000168937942,0.2947875895338138
SMG8,3263,16.026384138303367,15.070781398645202,-0.05622130646445058,0.07592771785677158
GDPD5,3523,7.346346966270943,11.005030300207814,0.4327237675754315,0.3255561191409133
HSD3B1,1676,0.6013001114567074,0.6076140616777707,-0.0024122129989165757,0.014209386722597783
RMI2,1457,40.721240734116,12.39736156476159,-1.174009445762898,0.7464918086036051
GALNT10,5961,84.2905516770658,133.60027998297733,0.5639347396733437,0.17059366551765648
KDELR3,1728,20.2027284865871,15.836616627297397,-0.23507665908410405,0.04173497716285756
IQCA1L,2606,0.10997082902027427,0.27836648715274154,0.1044291945755352,0.9643845585367684
STMND1,1322,0.29322008983625,0.12180596747853234,-0.06692886361953712,0.7866478805331445
HYI,1265,1.6963340069663768,6.018069451234926,0.6937621288151147,4.1902898515968365e-4
CENPF,10307,0.9093109284096998,0.8255959081334859,-0.054699894977653575,0.6954493691989416
UBE2G2,3566,26.167237538496497,27.258498802395568,0.061451408835244546,0.9171172246606262
CYP2E1,1667,0.23088552021480865,0,-0.10168590050545093,0.24886113814112223
ST3GAL1,2580,24.34181903500233,30.934925168352265,0.26148774410685255,0.01555620301695971
C1QTNF6,2934,14.76139509987543,18.26821729405783,0.2623200244459082,0.028009966542603466
DIXDC1,5897,3.1248747050710732,1.7004822221003468,-0.5670431054485416,2.0735927517796508e-4
GTF2H2C,2952,35.19682615936187,29.1863698183496,-0.20393120647177984,0.3830052839559153
RP4-608O15.3,1043,0.080995228910316,0,-0.009786137914727561,0.39293326748980656
NKX3-2,2801,0.22934447311149198,0.1911027134423716,-0.04341230575248415,0.4922713444385324
AFMID,1730,25.310707456449734,19.249114837558132,-0.2985658589811869,0.025667532307934997
GSTA1,1019,0.8993881557956017,0.19165070451547064,-0.23328656689274307,0.6519474369433534
TCEAL2,1080,1.82047548289734,1.7459617948260242,0.0058654626284331155,0.3589943944381083
ARF5,1103,418.49359176599137,357.7895905844673,-0.15043276558714633,0.07880968775950993
ARL4C,4013,51.630154619862104,41.828235568561865,-0.20815015541371262,6.598956249189196e-6
KMO,5261,0.16419417924488292,0.17531151176617032,0.02109181997058229,0.9494502341976332
APOBEC2,1151,0.23458646902137867,0.43528594392479403,0.07582201348798119,2.3982608033950445e-4
LDB1,2285,41.7668834867465,40.588636514447764,-0.023114768016698227,0.9142354939566927
STK17A,3368,12.004686900652729,19.550053708372833,0.49888394938743913,0.6349740487976101
CD300C,1517,0,0.10614864140185866,0.02199407929371799,0.14158531467171417
TBX4,2470,0.2718502601720327,0.4986173642553786,0.17325533758011052,0.03144395131817511
HPS6,2649,48.875345721357,42.186185430546935,-0.15947269964371394,0.06762926670127407
ARPC1B,1551,368.1408443541673,378.4110034998891,0.0506810486758615,0.024547259173631146
ATF2,4132,6.199253423825354,8.004457116003683,0.31664280116939353,0.3671538416324873
EXT1,8270,11.763868225646165,12.124933593632,0.055964427661348286,0.03166372391728124
HNF1B,2977,12.588682736464799,18.388125559487065,0.4227823647939056,0.5847837906889705
IL36B,1052,0,0.23036178564656465,0.06002178822231579,0.743765480402566
PLBD2,4800,20.164441393772933,22.152958008320734,0.12223709984484933,0.43780544789399045
RP11-343C2.11,1284,92.03898814894836,94.72832223627972,0.05147002959050985,0.01782944528766835
IMMP1L,685,26.925848991257237,25.472281459470867,-0.05006580395942963,0.9277751600846177
CHTF8,1073,56.70132261518933,78.03816850113294,0.40874719562453077,0.3094263707359959
SLC30A8,2520,0.04010038822884433,0,-0.009786137914727575,0.22489454292503366
HAS3,2170,6.520964396603849,15.869530562242984,0.7598719324606726,0.13753454006243285
ANKZF1,2579,10.40238102008582,14.651811668499967,0.3891250638710754,0.06760065271650081
STIP1,2196,226.57819027629068,246.77439386838967,0.12131866085884044,0.019463160372531114
ABCA10,6362,0.05178943915187967,0.12736327377654832,0.14024650602764413,0.4533562964873662
TST,1797,104.05051182978916,62.33099400857287,-0.5798666137030868,0.33282271942172753
CHDH,7665,2.6563838146336463,1.368773288860967,-0.6748305005464746,0.40030688601752157
SYDE2,5512,1.2669426003141233,1.5060199875812732,0.17431035121693855,0.2933325170217559
ZNRF1,4620,14.5191627690104,12.703358019172398,-0.14460364091378314,8.742650364121586e-5
KPNA7,1725,0.9615075589080063,0.6656936448956203,-0.13957222334396882,0.8082707616313131
TRPM4,4109,9.031921590733766,8.922260834644556,-0.005215849418862642,0.9949514052951811
SLC18A2,3852,0.018685541250533632,0,-0.00978613791472759,0.7620809195199942
TCTE1,3067,0.11150496600608473,0.052503256930753,-0.07878390978431157,0.2308711923310126
LRTM2,3688,0.0777071530441525,0.210417724748307,0.12847864073403242,0.005868601837937783
KIAA0226L,3956,0.025544231126564135,0.0612589986097539,0.04456838943557725,2.1232853394007284e-4
S100P,1279,196.0832961331017,141.12708412592167,-0.36630296173660115,2.041634441070129e-5
ZNF658,4160,0.676925438047116,0.45950917178183204,-0.2182002985874781,0.01755363367745599
ZNF507,7638,2.2314487519639967,3.204485942531713,0.4090001482264634,0.14189720494390437
NFKBIE,2327,11.311764400136587,14.204095525568134,0.25906856603744144,0.18635322480718852
ETNK1,7159,8.094720804737436,10.17965167202977,0.29234022685674493,0.8539339994026938
ZNF718,3495,0.38029073740545066,0.64889204907591,0.2264924833598052,0.06714429656473025
RTEL1-TNFRSF6B,4931,3.37803810950726,2.8858768783267865,-0.14668404616248046,0.042229447455041993
SLC30A6,5089,9.66892248087358,10.253155564766633,0.08882740210197639,0.49319875082540704
HNRNPM,2494,45.25918647224376,48.25256739263614,0.08876300520262648,0.0019190408817459058
FGD4,8242,2.008641197360283,2.2082276974508,0.12848625535285163,0.864649831166065
BABAM1,1472,65.84105232915077,72.56622946072584,0.12275082900636522,0.7445875044636112
MINPP1,2415,12.874893931223065,12.19430956796649,-0.03594540381374523,0.015531536722069242
RNF217,11325,1.8274916766106235,1.6819700999384868,-0.07385045048671098,0.6882609387854954
HDAC11,2960,8.110505530218443,5.048456221679293,-0.4644716042974665,0.05982801909666384
TRADD,1877,37.05404652656804,36.7215973870719,0.005712629455324352,3.09319879148236e-7
RP11-5A19.5,1473,1.109027767415818,0.5709441642282796,-0.24790458703270649,0.7461353801532494
B4GALNT1,3036,35.37095080759333,21.03987769099901,-0.4840427853428011,0.013034304513018138
POU2AF1,3295,0.27394609187797503,0.23697018476883033,-0.008830795214120706,0.20392143899871623
ENTPD2,2095,0.9872118984970276,0.8448978759063941,-0.05247630797859269,7.404153354502838e-6
NEFH,3783,0,0.09418967933065898,0.09897690863793877,0.18939794035507712
INVS,3709,5.160480893566927,4.285057991418939,-0.1627380389020257,0.8254397133044579
MAPKBP1,7232,3.2957318345972637,4.6043996717648366,0.3811815531821225,0.7083529172393592
LYN,2297,13.118141155849733,12.521241049993428,-0.02778133336631108,0.5180587564472127
FANCM,7111,0.5015555496788316,0.38803337663261067,-0.13135680450013573,0.8591988639003446
SMARCC1,6375,9.69244132000316,9.403982184267713,-0.02232268213726502,0.234712093480029
PCK1,4341,0.16137904078888551,0.11917692833782634,-0.06841319965519453,0.05697693505012447
C19orf47,3628,18.4923473960372,16.673867427579832,-0.11346592155734246,0.017330230848994238
BLNK,1784,0.14434288508251267,0.180524090814596,0.00815531035017853,0.9342250653535438
TVP23C,1080,6.746705027498913,6.967742224700224,0.038875558264202935,0.9826186914187631
MROH2A,5324,0.36847473218000965,0.240764628150025,-0.15636558420942723,1.2034411774965448e-7
LRTOMT,3194,8.261514541282438,6.191345234472796,-0.2738339282234095,0.9190012615061365
PKM,2318,4070.274307226167,4852.6462855974305,0.24196646366547617,0.7010935325102785
GOLT1A,883,37.6360916718386,30.35227828322053,-0.22365057720407283,0.7438255570937072
GPR31,2059,0.21319333334168333,0.15718975618929232,-0.03238659617496115,0.9907091540511233
RFTN2,5827,0.40439268210321333,0.3506293555287347,-0.06986449567649548,0.012118484282720375
SLC26A2,8080,3.9727440164140297,4.310544488523437,0.10366514744196217,0.031619515267395946
RPRD2,4612,5.799343939064426,6.725416281994804,0.18195467063257223,0.00598734614752816
KIAA1919,5958,2.7879468875302535,2.7900216961882136,0.0021220610414655065,0.0012805688406135529
CARD16,686,0.104922310345562,0.14234115736243766,0.007740658039651725,0.026932924952830943
BACE2,2993,22.778840958725436,28.731754669525433,0.30180859347874595,0.10908195392145341
MROH2B,5239,0.016124837517362,0.10772963857862654,0.12986371037645694,0.4468973586522342
SNAI1,1686,0.5337494520596033,1.8217214203515557,0.5371578338877833,0.11348090405672266
TTC26,4299,3.175261463224437,3.2125495589390436,0.03242518289649459,0.5667213230351418
MAL,1112,0.151938891642913,0,-0.02567618037286734,0.7318148250809338
MYCBP2,14736,1.1985116024812794,1.3403842499552965,0.12853909789485643,0.009418833376313874
RTP5,2296,0.24241855673799736,0.253626842748695,0.009169427917559729,0.8664069108334989
TMEM150C,1990,1.1895950887610598,0.48069268457108966,-0.3678775816330314,0.025037840299451577
VDR,4644,2.4636774120365765,2.5656733463088313,0.04411876112466334,7.505371362565057e-4
FGFR1OP,14166,5.20601979790976,6.725543601840253,0.30298650237300845,0.013722720266319276
FAM83G,5266,22.980260777486,33.202287004787934,0.47549763379689797,0.7272414300382639
LRRN4CL,2585,1.9253866369478967,1.999835923303797,0.04021027580760314,0.7955569279616614
ANTXR2,8273,0.309099392738718,0.18206694359160436,-0.24139705849503254,0.21675230305477822
POLR3H,4176,21.8825408510472,14.286130826321132,-0.5164208691340931,0.5693986972053107
RASGRF1,6237,0.1744722422363436,0.415765616401246,0.3952536695255134,0.5885124401325112
PIK3CG,5377,0.39242457342816367,0.6411133286030997,0.2276929916200578,0.00615778362806261
HHLA3,692,4.057199623043963,3.1402855848828595,-0.12127418942342413,0.0016585424530594338
ZNF383,6760,2.01061312192284,1.8241832538434035,-0.07907415441758539,0.9544216630379497
TMPPE,3962,4.78727762519081,4.7615936618867005,-0.003047831556747854,0.7391655011040978
PAQR4,2793,35.20493773910923,30.2949142604587,-0.1636140481965048,0.5720271286449794
PHF20L1,6237,2.96916043751768,3.287271504527183,0.1260150626183291,0.9853695526294322
PRPF3,2433,15.8585209605108,12.0508982901897,-0.29034375176491856,0.9615529591138804
ST6GAL1,4645,7.2840823667729255,4.741180796557404,-0.45162659186009463,0.6292429443801292
FAM104A,2798,15.843639379698367,17.850072500950066,0.16459712836963278,0.42796818959500205
SMIM15,2889,9.2656786695869,18.219774759549566,0.6979292527836831,0.03900556131202343
CCDC71L,4232,8.880414823297556,17.361632228387,0.7771639833688405,0.5204508737490634
SNRNP48,4173,3.45596799195896,2.801946424832987,-0.17110795770592294,0.005549876906853419
TCEB1,1573,117.73123444954433,100.01970698260119,-0.19375787375851647,0.9475231116331598
RPS6KA6,2547,1.1175535668932133,1.1528520777017717,0.03223940076678527,0.3628532393628819
PGM2L1,8515,2.293483046239737,4.464574040819554,0.8013032381285702,0.777562268442099
DTX1,3455,0.39467116514034534,0.38555046912610197,0.014520431486868414,0.3569014275673116
TMEM123,3579,167.62755185646532,285.227089745801,0.4376808094673299,0.837033545984625
COX7B2,617,0.3904906846093594,0.5775033337242856,0.03305829448769823,0.7759050120410195
ELP6,1401,56.70916342733684,42.96513571943564,-0.33595627744250867,0.0014147654144978598
SERTAD2,5549,4.23893010821884,4.19377201615469,-0.010582756013918594,0.05088837994074148
PEX7,1464,10.62947153793428,9.69052892320849,-0.07396310660760982,0.7860707911161825
RP11-229P13.27,765,4.792034147742327,9.20161201109428,0.535198783034315,0.4190872038689422
LZTFL1,4073,1.0561209619834413,1.6107511687889033,0.3426678415068774,0.897658339911154
NPFFR1,8921,0.649507496694241,0.45044371450802706,-0.229354299776001,0.5041864909526853
RHOF,3009,90.02794499535803,122.55251739900866,0.4137263490028299,0.0015362880987153176
MPP2,2121,7.125101408643566,2.921984634132643,-0.796221792682696,0.30825438866268823
FAM187A,3397,3.90759366192994,2.6454679576022064,-0.37442039489325296,0.7917122247961373
RPS27L,6434,29.8624760105407,59.337942289572936,0.8243383789377926,0.03810685747862224
HACD2,4257,22.082241546933233,20.753780139700368,-0.05603993584324419,0.25802610009047183
TOB2,4561,8.996821371584664,14.060094865945132,0.5506308638526779,0.3563785682133257
FOXN1,2145,0.14133283683452832,0,-0.050763065479052794,0.5005311156878537
FAM86C1,2010,18.003839456492035,16.102423310382836,-0.11115084850505781,0.9802633022623405
ABCB6,3016,44.05138577311433,56.103246073816564,0.2873522499841759,0.04481109248517695
MCMDC2,5096,0.7104317137446404,0.6761525757571006,0.005273944421080307,0.008849744180668693
CYP4A22,2535,0.03986310782512333,0.03851914554265567,0.00845793111896515,0.006756307491961176
OAS1,1684,29.2296073450069,32.269141058154595,0.1287932121937724,0.06479596229494701
SERINC1,3137,18.9036656754455,19.8763674608924,0.07856849293852404,0.8635304459598963
MRPL15,1147,100.76264051871449,87.99052642982393,-0.1587522110464975,0.09765989796062056
FAN1,4891,4.55114962240886,3.7732528790967863,-0.19940890360624236,0.04924882744871323
LYSMD2,1759,11.926479982309301,15.899254342683633,0.34223511115537397,0.03237204309508878
PSMD5,3443,17.133965673533066,19.5872766393273,0.17634781591813092,0.7452134998368274
S100A16,946,683.9084396449811,755.673284229105,0.133236461714324,0.9444521546737606
GGT7,2642,4.042604081229187,2.6978943687735537,-0.28649292245577523,0.9288697890362203
ANKS6,7164,12.978810020238933,8.272203589210886,-0.4840408331510915,0.2674707213252916
FSCB,2938,0.034395159406633,0.08804408541771676,0.048072537166495,0.6360951311094123
LDLRAD4,8486,0.17506137825625334,0.305577439252247,0.2872445736592871,0.8125253609425424
NFKB1,4085,12.980543103080334,17.2048370246398,0.3602236859768675,0.2459727839756719
ZNF280A,2148,1.7988540241943334,0.4740973777336786,-0.6509993160890941,0.03137141285391419
COL25A1,2724,0,0.071693123311771,0.03788425404402373,0.7265982949492805
TAF1,5692,3.4214501553982566,3.6044865872258,0.06197047597842027,0.4187407184991067
OSTC,1077,217.752341397251,139.22290017331474,-0.4500274218776028,0.00388404615202875
RCOR2,2604,2.15737709547451,2.062966925939767,-0.026083538812267413,0.8328432253357602
IFT81,2710,5.319508231511173,5.347057288497159,0.0016715232852506695,0.00628249959085149
SIPA1,3628,11.383677497465612,10.45570829643102,-0.08246576121865226,0.28463497897566303
RP3-468K18.5,762,2.9832558714217234,0.46970903791128266,-0.5445540698199541,0.03646198240736764
TMEM78,2175,0.9446736464411076,1.2521572562571652,0.14082838625767455,0.0035053652273935054
ARHGAP32,10111,1.5116811151376932,1.6906133886668169,0.1341949174873755,0.5111243526515858
KIF13B,8745,6.021156934849016,5.828002353625787,-0.02277517581394266,0.9966701255946298
FLI1,4127,0.11538372140630153,0.145059402812714,0.03741759749377146,0.9797438081309561
MBLAC1,1502,9.251371862034167,7.925421239060083,-0.13654928483301895,0.6501050974535952
PRLH,264,0.7655528661870267,0,-0.025676180372867372,0.05061499037133537
SYT7,4854,0.55899332367161,0.9497273331620155,0.35363509110797325,0.6961387936498071
WDR26,6872,7.34592553109812,7.69219186896703,0.06729360269152589,0.9987724307581615
ATXN10,3329,50.25491085833426,66.5069215362342,0.3311136738912051,0.08457560493865983
PRDM13,2429,0.40011456610520674,0.8015932279521687,0.28525917918119414,0.38954134532626555
OR8B12,998,0,0.0814760616168,0.02199407929371799,0.36040205079734905
MLPH,3823,84.58357870624093,147.01877382497034,0.6788174683674075,0.010197381439643171
CTSE,2228,0.037916527716992665,0.07227445646616666,0.00972652420267929,0.04938220042886478
PCDHGA9,4605,0,0.09114028489986357,0.10695425925231652,0.00788767754509069
OR2T1,1110,0,0.08796939995552466,0.021994079293717998,0.19915443199127375
PCDHGB6,4599,0.08789126187143965,0.08805540715097167,0.007052935062672391,0.007429683727008034
