Gene,FEcap,uATG,utr,gc
YLR199C,-3.3,TRUE,70,0.385714285714286
YLR200W,NA,FALSE,NA,NA
YLR201C,-9.1,TRUE,1,1
YLR203C,-9.7,TRUE,65,0.4
YLR204W,NA,FALSE,NA,NA
YLR205C,NA,FALSE,NA,NA
YLR206W,NA,FALSE,NA,NA
YLR207W,-1.8,TRUE,65,0.4
YLR208W,-3.77,TRUE,74,0.378378378378378
YLR209C,-4.2,TRUE,35,0.4
YLR210W,-12,TRUE,79,0.367088607594937
YLR211C,NA,FALSE,NA,NA
YLR212C,NA,FALSE,NA,NA
YLR213C,-12.7,TRUE,26,0.384615384615385
YLR214W,NA,FALSE,NA,NA
YLR215C,NA,FALSE,NA,NA
YLR216C,-3.8,TRUE,32,0.40625
YLR218C,NA,FALSE,NA,NA
YLR219W,NA,FALSE,NA,NA
YLR220W,NA,FALSE,NA,NA
YLR221C,-5.8,TRUE,46,0.391304347826087
YLR222C,-4.9,TRUE,20,0.3
YLR223C,-7,TRUE,305,0.390163934426229
YLR224W,NA,FALSE,NA,NA
YLR225C,-8.5,TRUE,17,0.294117647058824
YLR226W,NA,FALSE,NA,NA
YLR228C,NA,FALSE,NA,NA
YLR229C,NA,FALSE,NA,NA
YLR231C,-8.1,TRUE,28,0.392857142857143
YLR233C,NA,FALSE,NA,NA
YLR234W,NA,FALSE,NA,NA
YLR237W,-10.5,TRUE,68,0.382352941176471
YLR238W,-11.5,TRUE,79,0.367088607594937
YLR239C,NA,FALSE,NA,NA
YLR240W,NA,FALSE,NA,NA
YLR241W,-12,TRUE,42,0.380952380952381
YLR242C,-8.8,TRUE,47,0.382978723404255
YLR243W,NA,FALSE,NA,NA
YLR244C,-5.9,TRUE,19,0.263157894736842
YLR245C,NA,FALSE,NA,NA
YLR246W,-8,TRUE,2,1
YLR247C,NA,FALSE,NA,NA
YLR248W,-5.8,TRUE,72,0.388888888888889
YLR249W,NA,FALSE,NA,NA
YLR250W,-12.2,TRUE,45,0.377777777777778
YLR251W,-14.6,TRUE,127,0.354330708661417
YLR253W,NA,FALSE,NA,NA
YLR254C,NA,FALSE,NA,NA
YLR257W,-6,TRUE,220,0.377272727272727
YLR258W,NA,FALSE,NA,NA
YLR259C,-6.2,TRUE,35,0.4
YLR260W,-7.4,TRUE,98,0.357142857142857
YLR262C,-5.7,TRUE,50,0.42
YLR262CA,-6.4,TRUE,23,0.347826086956522
YLR264W,-4.8,TRUE,24,0.333333333333333
YLR265C,NA,FALSE,NA,NA
YLR266C,NA,FALSE,NA,NA
YLR267W,-12,TRUE,25,0.36
YLR268W,-8.2,TRUE,50,0.42
YLR270W,-8,TRUE,107,0.327102803738318
YLR271W,NA,FALSE,NA,NA
YLR272C,NA,FALSE,NA,NA
YLR273C,NA,FALSE,NA,NA
YLR274W,-9.8,TRUE,21,0.333333333333333
YLR275W,-7.1,TRUE,9,0.555555555555556
YLR276C,-7.1,TRUE,36,0.416666666666667
YLR277C,NA,FALSE,NA,NA
YLR278C,-5.8,TRUE,61,0.409836065573771
YLR281C,NA,FALSE,NA,NA
YLR283W,NA,FALSE,NA,NA
YLR284C,NA,FALSE,NA,NA
YLR285W,-9.1,TRUE,11,0.454545454545455
YLR286C,NA,FALSE,NA,NA
YLR287C,-3.3,TRUE,68,0.382352941176471
YLR288C,NA,FALSE,NA,NA
YLR289W,NA,FALSE,NA,NA
YLR290C,NA,FALSE,NA,NA
YLR291C,-5.2,TRUE,33,0.393939393939394
YLR292C,NA,FALSE,NA,NA
YLR293C,-4.5,TRUE,24,0.333333333333333
YLR295C,-2.4,TRUE,40,0.4
YLR297W,-0.8,TRUE,110,0.327272727272727
YLR298C,-13.2,TRUE,2,1
YLR299W,NA,FALSE,NA,NA
YLR300W,-7.9,TRUE,99,0.353535353535354
YLR301W,-3.5,TRUE,51,0.411764705882353
YLR304C,-6.9,TRUE,40,0.4
YLR305C,-10.6,TRUE,38,0.394736842105263
YLR306W,-4,TRUE,83,0.36144578313253
YLR309C,NA,FALSE,NA,NA
YLR310C,NA,FALSE,NA,NA
YLR312WA,-10.4,TRUE,13,0.384615384615385
YLR313C,NA,FALSE,NA,NA
YLR314C,-3.8,TRUE,66,0.393939393939394
YLR315W,-6.8,TRUE,8,0.625
YLR316C,NA,FALSE,NA,NA
YLR318W,NA,FALSE,NA,NA
YLR319C,-9.9,TRUE,53,0.415094339622642
YLR320W,NA,FALSE,NA,NA
YLR321C,-5.2,TRUE,12,0.416666666666667
YLR323C,NA,FALSE,NA,NA
YLR324W,-10.3,TRUE,68,0.382352941176471
YLR325C,-2.8,TRUE,22,0.363636363636364
YLR326W,NA,FALSE,NA,NA
YLR327C,NA,FALSE,NA,NA
YLR328W,-10.3,TRUE,1,1
YLR330W,NA,FALSE,NA,NA
YLR332W,-4,TRUE,372,0.403225806451613
YLR333C,-6.5,TRUE,469,0.415778251599147
YLR335W,-9.3,TRUE,31,0.419354838709677
YLR336C,NA,FALSE,NA,NA
YLR337C,-7.7,TRUE,66,0.393939393939394
YLR340W,-5,TRUE,61,0.409836065573771
YLR342W,-3.1,TRUE,258,0.372093023255814
YLR345W,NA,FALSE,NA,NA
YLR346C,-10,TRUE,165,0.381818181818182
YLR347C,NA,FALSE,NA,NA
YLR348C,-9.4,TRUE,20,0.3
YLR350W,-2.5,TRUE,68,0.382352941176471
YLR351C,-8.5,TRUE,16,0.3125
YLR352W,NA,FALSE,NA,NA
YLR353W,NA,FALSE,NA,NA
YLR354C,-5.8,TRUE,18,0.277777777777778
YLR355C,NA,FALSE,NA,NA
YLR356W,NA,FALSE,NA,NA
YLR357W,-10.1,TRUE,53,0.415094339622642
YLR359W,-5.6,TRUE,69,0.376811594202899
YLR360W,-9.6,TRUE,78,0.371794871794872
YLR361C,-11.1,TRUE,22,0.363636363636364
YLR362W,-4.6,TRUE,31,0.419354838709677
YLR363C,-6.9,TRUE,80,0.375
YLR363WA,NA,FALSE,NA,NA
YLR364W,NA,FALSE,NA,NA
YLR367W,-11.3,TRUE,601,0.417637271214642
YLR368W,NA,FALSE,NA,NA
YLR369W,-9,TRUE,24,0.333333333333333
YLR370C,-5.2,TRUE,41,0.390243902439024
YLR371W,NA,FALSE,NA,NA
YLR372W,-10.5,TRUE,150,0.353333333333333
YLR373C,-11.3,TRUE,17,0.294117647058824
YLR375W,NA,FALSE,NA,NA
YLR376C,NA,FALSE,NA,NA
YLR378C,-7.9,TRUE,206,0.378640776699029
YLR380W,-4.2,TRUE,80,0.375
YLR381W,NA,FALSE,NA,NA
YLR382C,NA,FALSE,NA,NA
YLR383W,NA,FALSE,NA,NA
YLR384C,NA,FALSE,NA,NA
YLR385C,-7.2,TRUE,39,0.41025641025641
YLR386W,-5,TRUE,23,0.347826086956522
YLR387C,-7.2,TRUE,98,0.357142857142857
YLR388W,NA,FALSE,NA,NA
YLR389C,NA,FALSE,NA,NA
YLR390W,NA,FALSE,NA,NA
YLR390WA,-5.7,TRUE,55,0.4
YLR392C,-2.7,TRUE,180,0.388888888888889
YLR393W,NA,FALSE,NA,NA
YLR395C,NA,FALSE,NA,NA
YLR396C,-6.5,TRUE,56,0.392857142857143
YLR397C,NA,FALSE,NA,NA
YLR398C,NA,FALSE,NA,NA
YLR399C,-8.9,TRUE,47,0.382978723404255
YLR401C,-7,TRUE,49,0.408163265306122
YLR403W,NA,FALSE,NA,NA
YLR404W,NA,FALSE,NA,NA
YLR405W,-11.7,TRUE,8,0.625
YLR406C,-13.9,TRUE,27,0.37037037037037
YLR407W,-13.2,TRUE,245,0.371428571428571
YLR408C,NA,FALSE,NA,NA
YLR409C,-12.8,TRUE,49,0.408163265306122
YLR410W,NA,FALSE,NA,NA
YLR411W,NA,FALSE,NA,NA
YLR412W,-14.1,TRUE,18,0.277777777777778
YLR413W,NA,FALSE,NA,NA
YLR417W,NA,FALSE,NA,NA
YLR418C,-9.8,TRUE,61,0.409836065573771
YLR419W,-2.6,TRUE,62,0.403225806451613
YLR420W,NA,FALSE,NA,NA
YLR421C,NA,FALSE,NA,NA
YLR422W,NA,FALSE,NA,NA
YLR423C,NA,FALSE,NA,NA
YLR424W,-11.1,TRUE,31,0.419354838709677
YLR425W,NA,FALSE,NA,NA
YLR426W,NA,FALSE,NA,NA
YLR427W,NA,FALSE,NA,NA
YLR429W,-11.7,TRUE,43,0.372093023255814
YLR430W,NA,FALSE,NA,NA
YLR431C,NA,FALSE,NA,NA
YLR433C,NA,FALSE,NA,NA
YLR435W,NA,FALSE,NA,NA
YLR436C,-0.2,TRUE,85,0.376470588235294
YLR437C,-10.8,TRUE,19,0.263157894736842
YLR438CA,-1.3,TRUE,60,0.4
YLR438W,-1,TRUE,36,0.416666666666667
YLR439W,NA,FALSE,NA,NA
YLR440C,-7.4,TRUE,33,0.393939393939394
YLR441C,-6.8,TRUE,29,0.379310344827586
YLR442C,NA,FALSE,NA,NA
YLR443W,NA,FALSE,NA,NA
YLR446W,NA,FALSE,NA,NA
YLR447C,-10,TRUE,37,0.405405405405405
YLR449W,-9.9,TRUE,22,0.363636363636364
YLR450W,-12.3,TRUE,185,0.389189189189189
YLR451W,NA,FALSE,NA,NA
YLR452C,NA,FALSE,NA,NA
YLR453C,NA,FALSE,NA,NA
YLR454W,NA,FALSE,NA,NA
YLR455W,-16.5,TRUE,237,0.375527426160338
YLR456W,-1.4,TRUE,13,0.384615384615385
YLR457C,NA,FALSE,NA,NA
YLR459W,NA,FALSE,NA,NA
YML001W,-9.5,TRUE,94,0.361702127659574
YML003W,NA,FALSE,NA,NA
YML004C,NA,FALSE,NA,NA
YML005W,NA,FALSE,NA,NA
YML006C,-9.9,TRUE,188,0.393617021276596
YML007W,NA,FALSE,NA,NA
YML008C,-2.5,TRUE,35,0.4
YML009C,-8.1,TRUE,43,0.372093023255814
YML010W,-11.4,TRUE,10,0.5
YML011C,NA,FALSE,NA,NA
YML012W,-7.9,TRUE,52,0.423076923076923
YML013W,NA,FALSE,NA,NA
YML014W,-6.4,TRUE,11,0.454545454545455
YML015C,NA,FALSE,NA,NA
YML016C,NA,FALSE,NA,NA
YML017W,NA,FALSE,NA,NA
YML018C,-12.6,TRUE,132,0.348484848484849
YML019W,-11,TRUE,33,0.393939393939394
YML020W,NA,FALSE,NA,NA
YML021C,NA,FALSE,NA,NA
YML022W,-9.2,TRUE,23,0.347826086956522
YML023C,NA,FALSE,NA,NA
YML025C,NA,FALSE,NA,NA
YML027W,-9.6,TRUE,79,0.367088607594937
YML028W,-4.4,TRUE,30,0.4
YML029W,NA,FALSE,NA,NA
YML030W,-7.5,TRUE,24,0.333333333333333
YML031W,-6.4,TRUE,43,0.372093023255814
YML032C,-13.9,TRUE,41,0.390243902439024
YML034W,NA,FALSE,NA,NA
YML035C,NA,FALSE,NA,NA
YML036W,NA,FALSE,NA,NA
YML037C,NA,FALSE,NA,NA
YML038C,NA,FALSE,NA,NA
YML041C,-10.9,TRUE,46,0.391304347826087
YML042W,NA,FALSE,NA,NA
YML043C,NA,FALSE,NA,NA
YML046W,NA,FALSE,NA,NA
YML048W,NA,FALSE,NA,NA
YML049C,NA,FALSE,NA,NA
YML050W,NA,FALSE,NA,NA
YML051W,NA,FALSE,NA,NA
YML052W,-10.2,TRUE,31,0.419354838709677
YML053C,-8.1,TRUE,69,0.376811594202899
YML055W,-9.1,TRUE,37,0.405405405405405
YML056C,-9.1,TRUE,55,0.4
YML057W,-10.4,TRUE,34,0.382352941176471
YML058W,-1.4,TRUE,45,0.377777777777778
YML058WA,-1.4,TRUE,50,0.42
YML059C,NA,FALSE,NA,NA
YML060W,-7.1,TRUE,77,0.376623376623377
YML061C,NA,FALSE,NA,NA
YML062C,NA,FALSE,NA,NA
YML063W,-6,TRUE,27,0.37037037037037
YML064C,-4.7,TRUE,62,0.403225806451613
YML065W,NA,FALSE,NA,NA
YML067C,NA,FALSE,NA,NA
YML068W,-4.2,TRUE,66,0.393939393939394
YML069W,NA,FALSE,NA,NA
YML070W,-5.1,TRUE,73,0.383561643835616
YML071C,NA,FALSE,NA,NA
YML072C,NA,FALSE,NA,NA
YML073C,-8.4,TRUE,18,0.277777777777778
YML074C,-8.6,TRUE,45,0.377777777777778
YML075C,-8.8,TRUE,79,0.367088607594937
YML076C,-9.3,TRUE,1,1
YML077W,-8.7,TRUE,1,1
YML078W,-2.5,TRUE,26,0.384615384615385
YML079W,-14.3,TRUE,10,0.5
YML080W,NA,FALSE,NA,NA
YML081CA,-7.1,TRUE,51,0.411764705882353
YML081W,-17,TRUE,144,0.361111111111111
YML082W,NA,FALSE,NA,NA
YML085C,-3.5,TRUE,33,0.393939393939394
YML086C,-7.5,TRUE,157,0.369426751592357
YML088W,-15.4,TRUE,48,0.395833333333333
YML091C,-11.6,TRUE,288,0.385416666666667
YML092C,NA,FALSE,NA,NA
YML093W,NA,FALSE,NA,NA
YML094W,-4.6,TRUE,28,0.392857142857143
YML095C,-7.5,TRUE,27,0.37037037037037
YML096W,-12.6,TRUE,25,0.36
YML097C,-13.5,TRUE,57,0.385964912280702
YML098W,NA,FALSE,NA,NA
YML099C,NA,FALSE,NA,NA
YML100W,-1.42,TRUE,61,0.409836065573771
YML101C,NA,FALSE,NA,NA
YML102W,-7.5,TRUE,7,0.714285714285714
YML103C,-10.8,TRUE,38,0.394736842105263
YML104C,NA,FALSE,NA,NA
YML105C,-8.1,TRUE,27,0.37037037037037
YML106W,NA,FALSE,NA,NA
YML107C,-10.6,TRUE,14,0.357142857142857
YML108W,-14.1,TRUE,61,0.409836065573771
YML109W,-6.7,TRUE,56,0.392857142857143
YML110C,-8.7,TRUE,28,0.392857142857143
YML111W,-4.5,TRUE,127,0.354330708661417
YML112W,-10.2,TRUE,8,0.625
YML113W,-12.6,TRUE,14,0.357142857142857
YML114C,-13.8,TRUE,20,0.3
YML115C,-8.2,TRUE,44,0.363636363636364
YML116W,-6.6,TRUE,57,0.385964912280702
YML117W,NA,FALSE,NA,NA
YML119W,-10.9,TRUE,21,0.333333333333333
YML120C,-7.5,TRUE,61,0.409836065573771
YML121W,NA,FALSE,NA,NA
YML123C,-3.4,TRUE,40,0.4
YML124C,-9.9,TRUE,20,0.3
YML125C,-6.6,TRUE,38,0.394736842105263
YML126C,NA,FALSE,NA,NA
YML127W,NA,FALSE,NA,NA
YML128C,NA,FALSE,NA,NA
YML129C,-4.7,TRUE,23,0.347826086956522
YML130C,NA,FALSE,NA,NA
YML131W,NA,FALSE,NA,NA
YMR001C,NA,FALSE,NA,NA
YMR002W,NA,FALSE,NA,NA
YMR003W,-9,TRUE,33,0.393939393939394
YMR004W,NA,FALSE,NA,NA
YMR005W,-9.9,TRUE,72,0.388888888888889
YMR006C,NA,FALSE,NA,NA
YMR008C,NA,FALSE,NA,NA
YMR009W,-6,TRUE,35,0.4
YMR010W,NA,FALSE,NA,NA
YMR011W,-6.3,TRUE,39,0.41025641025641
YMR012W,NA,FALSE,NA,NA
YMR013C,NA,FALSE,NA,NA
YMR014W,-13.3,TRUE,27,0.37037037037037
YMR015C,NA,FALSE,NA,NA
YMR016C,-5.17,TRUE,225,0.373333333333333
YMR019W,NA,FALSE,NA,NA
YMR020W,NA,FALSE,NA,NA
YMR021C,NA,FALSE,NA,NA
YMR022W,-10.1,TRUE,30,0.4
YMR023C,NA,FALSE,NA,NA
YMR024W,NA,FALSE,NA,NA
YMR025W,-6.3,TRUE,8,0.625
YMR026C,-4.5,TRUE,94,0.361702127659574
YMR027W,NA,FALSE,NA,NA
YMR028W,-5.3,TRUE,24,0.333333333333333
YMR029C,-15,TRUE,30,0.4
YMR030W,-8.9,TRUE,175,0.382857142857143
YMR031C,NA,FALSE,NA,NA
YMR032W,-7.1,TRUE,50,0.42
YMR033W,NA,FALSE,NA,NA
YMR034C,NA,FALSE,NA,NA
YMR035W,-11.8,TRUE,42,0.380952380952381
YMR036C,NA,FALSE,NA,NA
YMR037C,-13.1,TRUE,430,0.42093023255814
YMR038C,-6.7,TRUE,18,0.277777777777778
YMR039C,-10.5,TRUE,141,0.354609929078014
YMR041C,NA,FALSE,NA,NA
YMR042W,NA,FALSE,NA,NA
YMR043W,-5.6,TRUE,8,0.625
YMR044W,NA,FALSE,NA,NA
YMR047C,-11.2,TRUE,76,0.381578947368421
YMR048W,NA,FALSE,NA,NA
YMR049C,-7.5,TRUE,7,0.714285714285714
YMR052W,-4.6,TRUE,21,0.333333333333333
YMR053C,NA,FALSE,NA,NA
YMR054W,NA,FALSE,NA,NA
YMR055C,-6.2,TRUE,30,0.4
YMR058W,-4.8,TRUE,56,0.392857142857143
YMR059W,NA,FALSE,NA,NA
YMR060C,NA,FALSE,NA,NA
YMR061W,-14,TRUE,8,0.625
YMR062C,NA,FALSE,NA,NA
YMR063W,NA,FALSE,NA,NA
YMR064W,NA,FALSE,NA,NA
YMR066W,NA,FALSE,NA,NA
YMR067C,NA,FALSE,NA,NA
YMR068W,NA,FALSE,NA,NA
YMR069W,NA,FALSE,NA,NA
YMR070W,-5.4,TRUE,184,0.385869565217391
YMR071C,-7.9,TRUE,59,0.406779661016949
YMR072W,-1.4,TRUE,23,0.347826086956522
YMR073C,-17.5,TRUE,36,0.416666666666667
YMR074C,-12.2,TRUE,20,0.3
YMR075W,NA,FALSE,NA,NA
YMR076C,NA,FALSE,NA,NA
YMR077C,-12.4,TRUE,46,0.391304347826087
YMR078C,NA,FALSE,NA,NA
YMR079W,-8.9,TRUE,45,0.377777777777778
YMR080C,-6.8,TRUE,80,0.375
YMR083W,-10.3,TRUE,32,0.40625
YMR086W,-0.9,TRUE,70,0.385714285714286
YMR087W,NA,FALSE,NA,NA
YMR088C,-5.3,TRUE,143,0.356643356643357
YMR089C,NA,FALSE,NA,NA
YMR090W,NA,FALSE,NA,NA
YMR091C,NA,FALSE,NA,NA
YMR092C,-2.4,TRUE,33,0.393939393939394
YMR093W,-7.1,TRUE,24,0.333333333333333
YMR094W,NA,FALSE,NA,NA
YMR097C,-4.2,TRUE,51,0.411764705882353
YMR098C,NA,FALSE,NA,NA
YMR099C,-6.6,TRUE,24,0.333333333333333
YMR100W,-7.5,TRUE,388,0.40979381443299
YMR102C,NA,FALSE,NA,NA
YMR104C,NA,FALSE,NA,NA
YMR105C,NA,FALSE,NA,NA
YMR106C,-11,TRUE,41,0.390243902439024
YMR108W,-8.2,TRUE,210,0.380952380952381
YMR109W,NA,FALSE,NA,NA
YMR110C,-5.9,TRUE,10,0.5
YMR111C,NA,FALSE,NA,NA
YMR112C,NA,FALSE,NA,NA
YMR113W,-10.8,TRUE,93,0.354838709677419
YMR114C,NA,FALSE,NA,NA
YMR115W,NA,FALSE,NA,NA
YMR116C,-7.3,TRUE,30,0.4
YMR117C,-7.4,TRUE,29,0.379310344827586
YMR119W,NA,FALSE,NA,NA
YMR120C,NA,FALSE,NA,NA
YMR122WA,-0.3,TRUE,45,0.377777777777778
YMR123W,-9.2,TRUE,29,0.379310344827586
YMR124W,NA,FALSE,NA,NA
YMR125W,NA,FALSE,NA,NA
YMR126C,NA,FALSE,NA,NA
YMR127C,-12.1,TRUE,102,0.343137254901961
YMR128W,NA,FALSE,NA,NA
YMR129W,-9.7,TRUE,59,0.406779661016949
YMR130W,-10.8,TRUE,94,0.361702127659574
YMR132C,-6.8,TRUE,111,0.333333333333333
YMR134W,-5.7,TRUE,30,0.4
YMR135C,NA,FALSE,NA,NA
YMR136W,NA,FALSE,NA,NA
YMR137C,NA,FALSE,NA,NA
YMR138W,-10.9,TRUE,1,1
YMR139W,NA,FALSE,NA,NA
YMR140W,NA,FALSE,NA,NA
YMR144W,NA,FALSE,NA,NA
YMR145C,-5.9,TRUE,204,0.382352941176471
YMR146C,-3.9,TRUE,39,0.41025641025641
YMR147W,-5,TRUE,25,0.36
YMR148W,NA,FALSE,NA,NA
YMR149W,NA,FALSE,NA,NA
YMR150C,-9.7,TRUE,61,0.409836065573771
YMR152W,-4.6,TRUE,15,0.333333333333333
YMR153W,-4.2,TRUE,44,0.363636363636364
YMR154C,NA,FALSE,NA,NA
YMR155W,NA,FALSE,NA,NA
YMR156C,NA,FALSE,NA,NA
YMR157C,NA,FALSE,NA,NA
YMR158W,-8,TRUE,8,0.625
YMR159C,NA,FALSE,NA,NA
YMR160W,NA,FALSE,NA,NA
YMR161W,-10.9,TRUE,50,0.42
YMR162C,NA,FALSE,NA,NA
YMR163C,NA,FALSE,NA,NA
YMR165C,-6,TRUE,90,0.366666666666667
YMR166C,NA,FALSE,NA,NA
YMR167W,-5.1,TRUE,20,0.3
YMR168C,-8.9,TRUE,13,0.384615384615385
YMR171C,-7.5,TRUE,164,0.378048780487805
YMR172W,NA,FALSE,NA,NA
YMR174C,NA,FALSE,NA,NA
YMR176W,NA,FALSE,NA,NA
YMR177W,NA,FALSE,NA,NA
YMR178W,NA,FALSE,NA,NA
YMR179W,NA,FALSE,NA,NA
YMR180C,NA,FALSE,NA,NA
YMR181C,NA,FALSE,NA,NA
YMR183C,-7.9,TRUE,78,0.371794871794872
YMR184W,-5,TRUE,49,0.408163265306122
YMR185W,NA,FALSE,NA,NA
YMR187C,-6.9,TRUE,62,0.403225806451613
YMR188C,NA,FALSE,NA,NA
YMR189W,NA,FALSE,NA,NA
YMR190C,NA,FALSE,NA,NA
YMR191W,-21.1,TRUE,14,0.357142857142857
YMR192W,-10.6,TRUE,90,0.366666666666667
YMR193W,NA,FALSE,NA,NA
YMR194CB,NA,FALSE,NA,NA
YMR195W,NA,FALSE,NA,NA
YMR196W,NA,FALSE,NA,NA
YMR197C,-5.1,TRUE,34,0.382352941176471
YMR198W,NA,FALSE,NA,NA
YMR199W,NA,FALSE,NA,NA
YMR200W,-5.6,TRUE,93,0.354838709677419
YMR201C,-5.8,TRUE,16,0.3125
YMR202W,NA,FALSE,NA,NA
YMR203W,-6.8,TRUE,29,0.379310344827586
YMR204C,NA,FALSE,NA,NA
YMR205C,-7.7,TRUE,56,0.392857142857143
YMR207C,NA,FALSE,NA,NA
YMR208W,-7.9,TRUE,19,0.263157894736842
YMR209C,-15.4,TRUE,12,0.416666666666667
YMR210W,NA,FALSE,NA,NA
YMR211W,-7.3,TRUE,19,0.263157894736842
YMR212C,-4.8,TRUE,83,0.36144578313253
YMR213W,NA,FALSE,NA,NA
YMR214W,-7.7,TRUE,20,0.3
YMR215W,-8.5,TRUE,35,0.4
YMR216C,-8.2,TRUE,168,0.386904761904762
YMR217W,-5.3,TRUE,94,0.361702127659574
YMR218C,NA,FALSE,NA,NA
YMR219W,NA,FALSE,NA,NA
YMR220W,-11,TRUE,19,0.263157894736842
YMR221C,-22.9,TRUE,14,0.357142857142857
YMR222C,-8.4,TRUE,29,0.379310344827586
YMR223W,NA,FALSE,NA,NA
YMR224C,NA,FALSE,NA,NA
YMR225C,NA,FALSE,NA,NA
YMR226C,-8.4,TRUE,33,0.393939393939394
YMR227C,-4,TRUE,19,0.263157894736842
YMR228W,-10.1,TRUE,30,0.4
YMR229C,-8.9,TRUE,103,0.339805825242718
YMR231W,NA,FALSE,NA,NA
YMR233W,NA,FALSE,NA,NA
YMR234W,-6.3,TRUE,116,0.353448275862069
YMR235C,-15,TRUE,25,0.36
YMR236W,-8,TRUE,21,0.333333333333333
YMR237W,-6.9,TRUE,72,0.388888888888889
YMR238W,NA,FALSE,NA,NA
YMR239C,NA,FALSE,NA,NA
YMR240C,NA,FALSE,NA,NA
YMR241W,-4.6,TRUE,214,0.383177570093458
YMR243C,-9.1,TRUE,18,0.277777777777778
YMR244CA,NA,FALSE,NA,NA
YMR246W,-7.6,TRUE,228,0.37719298245614
YMR247C,NA,FALSE,NA,NA
YMR250W,-7.5,TRUE,44,0.363636363636364
YMR251WA,NA,FALSE,NA,NA
YMR252C,-7.5,TRUE,64,0.40625
YMR253C,NA,FALSE,NA,NA
YMR255W,NA,FALSE,NA,NA
YMR256C,-3.3,TRUE,58,0.396551724137931
YMR257C,NA,FALSE,NA,NA
YMR258C,NA,FALSE,NA,NA
YMR259C,NA,FALSE,NA,NA
YMR260C,-3.9,TRUE,26,0.384615384615385
YMR261C,-3.9,TRUE,28,0.392857142857143
YMR262W,-4.9,TRUE,11,0.454545454545455
YMR263W,NA,FALSE,NA,NA
YMR264W,-10.6,TRUE,47,0.382978723404255
YMR265C,-9.9,TRUE,4,0.75
YMR266W,-8.6,TRUE,18,0.277777777777778
YMR267W,-9.4,TRUE,73,0.383561643835616
YMR268C,-8.9,TRUE,25,0.36
YMR269W,-4.9,TRUE,40,0.4
YMR270C,-10.3,TRUE,142,0.359154929577465
YMR272C,-10.5,TRUE,40,0.4
YMR274C,-11.4,TRUE,48,0.395833333333333
YMR275C,NA,FALSE,NA,NA
YMR276W,-6,TRUE,39,0.41025641025641
YMR277W,NA,FALSE,NA,NA
YMR278W,-6.3,TRUE,41,0.390243902439024
YMR280C,NA,FALSE,NA,NA
YMR281W,NA,FALSE,NA,NA
YMR282C,NA,FALSE,NA,NA
YMR283C,NA,FALSE,NA,NA
YMR284W,NA,FALSE,NA,NA
YMR285C,-8.2,TRUE,9,0.555555555555556
YMR286W,-13.2,TRUE,18,0.277777777777778
YMR287C,NA,FALSE,NA,NA
YMR288W,-11.1,TRUE,14,0.357142857142857
YMR289W,NA,FALSE,NA,NA
YMR290C,-3.9,TRUE,46,0.391304347826087
YMR291W,-4.8,TRUE,84,0.369047619047619
YMR292W,-13.8,TRUE,11,0.454545454545455
YMR293C,NA,FALSE,NA,NA
YMR294W,NA,FALSE,NA,NA
YMR295C,-2.6,TRUE,56,0.392857142857143
YMR296C,NA,FALSE,NA,NA
YMR297W,NA,FALSE,NA,NA
YMR298W,-3.5,TRUE,23,0.347826086956522
YMR299C,-13.6,TRUE,11,0.454545454545455
YMR300C,-8,TRUE,84,0.369047619047619
YMR301C,-5.1,TRUE,40,0.4
YMR302C,NA,FALSE,NA,NA
YMR304W,-13.1,TRUE,197,0.380710659898477
YMR305C,-3,TRUE,125,0.352
YMR307W,NA,FALSE,NA,NA
YMR308C,NA,FALSE,NA,NA
YMR309C,-6.9,TRUE,57,0.385964912280702
YMR310C,-12,TRUE,46,0.391304347826087
YMR311C,-4.1,TRUE,48,0.395833333333333
YMR312W,NA,FALSE,NA,NA
YMR313C,NA,FALSE,NA,NA
YMR314W,-6,TRUE,44,0.363636363636364
YMR315W,-6.5,TRUE,103,0.339805825242718
YMR316W,NA,FALSE,NA,NA
YMR318C,-3.1,TRUE,45,0.377777777777778
YMR319C,NA,FALSE,NA,NA
YNL001W,-6.9,TRUE,64,0.40625
YNL002C,-6.1,TRUE,42,0.380952380952381
YNL003C,-3.2,TRUE,42,0.380952380952381
YNL004W,-8,TRUE,24,0.333333333333333
YNL005C,-11.1,TRUE,46,0.391304347826087
YNL006W,-10.1,TRUE,11,0.454545454545455
YNL007C,-9.7,TRUE,128,0.3515625
YNL008C,NA,FALSE,NA,NA
YNL009W,NA,FALSE,NA,NA
YNL010W,-5.8,TRUE,40,0.4
YNL011C,-15.6,TRUE,21,0.333333333333333
YNL015W,-8.7,TRUE,67,0.388059701492537
YNL016W,NA,FALSE,NA,NA
YNL020C,NA,FALSE,NA,NA
YNL021W,-5.4,TRUE,66,0.393939393939394
YNL022C,NA,FALSE,NA,NA
YNL023C,-12.7,TRUE,50,0.42
YNL024C,-12.7,TRUE,22,0.363636363636364
YNL024CA,-10.2,TRUE,80,0.375
YNL025C,-13.3,TRUE,1,1
YNL026W,-9.8,TRUE,24,0.333333333333333
YNL027W,NA,FALSE,NA,NA
YNL029C,NA,FALSE,NA,NA
YNL032W,-11,TRUE,129,0.348837209302326
YNL035C,NA,FALSE,NA,NA
YNL036W,NA,FALSE,NA,NA
YNL037C,-4.9,TRUE,114,0.350877192982456
YNL038W,-3.8,TRUE,13,0.384615384615385
YNL039W,NA,FALSE,NA,NA
